Price,Close,High,Low,Open,Volume
3/8/2022,154.2572784,159.5873087,152.6504324,155.6093859,131148300
3/9/2022,159.6558685,160.1065759,156.1874383,158.2155842,91454900
3/10/2022,155.3154755,157.1476681,152.8268139,156.9615066,105342000
3/11/2022,151.6020966,156.0601203,151.3767502,155.7171897,96970100
3/14/2022,147.5751495,151.0043956,147.0656723,148.3883725,108732100
3/15/2022,151.9547729,152.4250803,147.3399964,147.8494735,92964300
3/16/2022,156.3638,156.7655153,151.3375159,153.8751541,102300200
3/17/2022,157.3730011,157.745324,154.4434546,155.4036394,75615400
3/18/2022,160.6650543,161.1549466,156.5303626,157.265201,123511700
3/21/2022,162.0367889,162.9871812,159.7146892,160.2045815,95811400
3/22/2022,165.4072418,165.9951036,161.5762805,162.1641423,81532000
3/23/2022,166.7691345,169.1500038,164.2608735,164.5940116,98062700
3/24/2022,170.5511169,170.6196941,166.7691477,167.6019557,90131400
3/25/2022,171.1879578,171.7366347,169.257781,170.3649423,80546200
3/28/2022,172.0501556,172.1775175,168.5229256,168.6894872,90371900
3/29/2022,175.3422089,175.3911861,172.7751638,173.1180943,100589400
3/30/2022,174.1762848,175.9790846,173.1279083,174.9405155,92633200
3/31/2022,171.0802002,174.4310619,170.8744388,174.2449005,103049300
4/1/2022,170.7862091,171.3446934,168.464125,170.5118707,78751300
4/4/2022,174.8327332,174.8817254,170.9135955,171.0409723,76468400
4/5/2022,171.5211029,174.6956106,170.8940413,173.9117799,73401800
4/6/2022,168.356369,170.1199841,166.6907384,168.8756536,89058800
4/7/2022,168.6600952,169.8554334,166.4163954,167.6999106,77594700
4/8/2022,166.651535,168.3073732,165.7795275,168.3073732,76575500
4/11/2022,162.3992767,165.6129686,162.1543306,165.2994454,72246700
4/12/2022,164.2706604,166.4359756,163.2712761,164.6233834,79265200
4/13/2022,166.9552612,167.5823227,163.3986539,164.0061155,70618900
4/14/2022,161.9485626,167.8076843,161.7036165,167.1708155,75329400
4/18/2022,161.7330475,163.2321167,160.2633706,160.6062863,69023900
4/19/2022,164.0159149,164.4274376,160.5964767,161.684038,67723800
4/20/2022,163.84935,165.4660033,162.7422037,165.348419,67929800
4/21/2022,163.0557251,168.0624242,162.5560404,165.4953937,87227800
4/22/2022,158.5193176,164.4764088,158.2351867,163.0949241,84882400
4/25/2022,159.587326,159.871457,155.2566798,157.8628955,96046400
4/26/2022,153.6302185,159.0582183,153.5518339,158.9700412,95623200
4/27/2022,153.404892,156.5597848,152.2389458,152.7582305,88063200
4/28/2022,160.3319244,161.1941395,155.7171332,156.0306714,130216800
4/29/2022,154.4629974,162.8401567,154.0710897,158.5682963,131747600
5/2/2022,154.7667694,155.0313005,150.1715776,153.5420388,123055300
5/3/2022,156.2560425,157.4611883,153.1599345,154.9529272,88966500
5/4/2022,162.6638336,163.1145261,156.0404806,156.4421958,108256500
5/5/2022,153.6008301,160.7630528,151.817615,160.5377066,130525300
5/6/2022,154.3269348,156.4463826,151.2851339,153.0807759,116124600
5/9/2022,149.2049408,152.90416,148.6456508,152.0210493,131577900
5/10/2022,151.6089172,153.7970576,150.0585815,152.5999631,115366700
5/11/2022,143.7493591,152.5313136,143.072312,150.6179292,142689800
5/12/2022,139.8833008,143.4549558,136.1939037,140.0893644,182602000
5/13/2022,144.3479004,145.3193178,140.4230034,141.8752111,113990900
5/16/2022,142.807373,144.7502079,141.4729074,142.8171949,86643800
5/17/2022,146.4378815,146.957929,143.9259353,146.0650115,78336300
5/18/2022,138.1759949,144.5931944,137.2732555,144.0927754,109742900
5/19/2022,134.7711487,139.0002226,134.0352305,137.2536447,136095600
5/20/2022,135.0066223,138.0582299,130.1201304,136.4784585,137426100
5/23/2022,140.4230042,140.5701818,135.0655131,135.2028839,117726300
5/24/2022,137.7246246,139.3043961,134.7515166,138.1661725,104132700
5/25/2022,137.8815918,139.1277354,135.7425158,135.8308224,92482700
5/26/2022,141.0803986,141.6298817,134.5650712,134.8103772,90601500
5/27/2022,146.8303833,146.8696257,142.5326167,142.6601806,90978500
5/31/2022,146.0453796,147.8312145,144.0829316,146.2710719,103718400
6/1/2022,145.9178314,148.890939,144.9071569,147.0854754,74286600
6/2/2022,148.3708954,148.4297664,144.1025648,145.0543533,72348100
6/3/2022,142.6503448,145.1917113,141.7476206,144.1417945,88570300
6/6/2022,143.3960724,145.7804545,142.1793493,144.2693611,71598400
6/7/2022,145.9178314,146.2023798,141.3943881,141.6396941,67808200
6/8/2022,145.1819305,147.0560573,144.6913185,145.7902847,53950200
6/9/2022,139.9617767,145.1720733,139.8538415,144.3184133,69473000
6/10/2022,134.5552673,138.1171007,134.4865745,137.6461173,91437900
6/13/2022,129.4038544,132.661511,128.9721133,130.3752568,122207100
6/14/2022,130.267334,131.3761222,129.0113681,130.6303972,84784300
6/15/2022,132.8871765,134.7613182,129.6785844,131.7685816,91533000
6/16/2022,127.6180038,129.9042578,126.6171511,129.6000807,108123900
6/17/2022,129.0898285,130.5812932,127.3726865,127.6278143,134520300
6/21/2022,133.318924,134.4865831,130.8168143,130.9149277,81000500
6/22/2022,132.8087158,135.173455,131.3957504,132.2592176,73409200
6/23/2022,135.6738739,135.9878579,133.0834426,134.2511018,72433800
6/24/2022,139.0002136,139.2455197,137.1457006,137.2732496,89116800
6/27/2022,139.0002136,140.7958556,138.3231666,140.0206801,70207900
6/28/2022,134.8594513,140.7271676,134.7417092,139.461395,67083400
6/29/2022,136.6158447,138.02881,134.1039131,134.8790886,66242400
6/30/2022,134.1529694,135.7719832,131.2583611,134.673017,98964500
7/1/2022,136.3214417,136.4293769,133.11285,133.4857049,71051600
7/5/2022,138.9020996,138.9511638,134.3590266,135.1832664,73353800
7/6/2022,140.2365112,141.4139769,138.4310629,138.6959976,74064300
7/7/2022,143.6021576,143.7983994,140.5897923,140.5995992,66253700
7/8/2022,144.2791901,144.779624,142.2774994,142.5326123,64547800
7/11/2022,142.1498871,143.8866574,141.0803567,142.9348691,63141600
7/12/2022,143.1213379,145.6627045,142.3265488,143.0232095,77588800
7/13/2022,142.758316,143.7002829,139.4515803,140.3052555,71185600
7/14/2022,145.6823578,146.1533412,140.5603663,141.3747842,78140700
7/15/2022,147.3504028,148.0274498,145.4173904,146.9677261,76259900
7/18/2022,144.3086243,148.7241324,143.9455612,147.9097146,81420900
7/19/2022,148.1648254,148.3905028,144.1516228,145.1426537,82982400
7/20/2022,150.1664886,150.8337286,147.5466228,148.2825407,64823400
7/21/2022,152.4331665,152.649037,149.0871888,151.59912,65086600
7/22/2022,151.1968231,153.3457064,150.5295979,152.4724175,66675400
7/25/2022,150.0782318,152.1289867,149.4208134,151.118327,53623900
7/26/2022,148.7535706,150.2155848,147.9685883,149.401167,55138700
7/27/2022,153.8461151,154.3759845,149.3030579,149.7151702,78620700
7/28/2022,154.3956146,154.680163,151.5108134,154.0325515,81378700
7/29/2022,159.458725,160.5577062,156.5052458,158.2125811,101786900
8/1/2022,158.4775085,160.5184566,157.8691544,157.9868965,67829400
8/2/2022,157.0056763,159.3606233,156.6328213,157.0939978,59907000
8/3/2022,163.0107727,163.4621274,157.731782,157.8200886,82507500
8/4/2022,162.6967621,164.0508561,161.3426681,162.8930039,55474100
8/5/2022,162.4707794,162.962073,160.1616938,160.3680437,56697000
8/8/2022,161.9991455,164.8879543,161.3408139,163.4730263,60276900
8/9/2022,162.048233,162.9325703,160.4073147,161.1639108,63135500
8/10/2022,166.2930298,166.3912795,163.9937648,164.7601815,70170500
8/11/2022,165.556076,168.0125434,165.261297,167.0987297,57149200
8/12/2022,169.103241,169.1720143,166.4502439,166.8629436,68039400
8/15/2022,170.1742706,170.3707851,168.3663139,168.5333519,54091700
8/16/2022,170.0170593,170.6852264,168.6709197,169.7714125,56377100
8/17/2022,171.5105743,173.0827046,169.5650562,169.7615706,79542000
8/18/2022,171.1175232,171.8544635,170.1054598,170.7244944,62290100
8/19/2022,168.5333252,170.7146695,168.3269753,170.0170262,70346300
8/22/2022,164.6521149,166.9022326,164.2295947,166.7351946,69026800
8/23/2022,164.3180084,165.7722479,163.7481062,164.1706264,54147100
8/24/2022,164.6128235,165.1827258,163.3551131,164.4064886,53841500
8/25/2022,167.0692902,167.1773753,165.418551,165.8410562,51218200
8/26/2022,160.7708893,168.0715189,160.7119365,167.5998813,78961000
8/29/2022,158.5698853,160.0634066,157.037052,158.3438795,73314000
8/30/2022,156.1428986,159.729335,154.9736177,159.3068298,77906200
8/31/2022,154.4823608,157.7838544,154.4037521,157.5185517,87991100
9/1/2022,155.2094574,155.661439,151.9767376,153.9124353,74229900
9/2/2022,153.0969238,157.567699,152.2715541,156.9683202,76957800
9/6/2022,151.8391876,154.3546083,151.013818,153.745409,73714800
9/7/2022,153.2442627,153.941891,150.9351774,152.1241142,87449600
9/8/2022,151.770401,153.6373104,150.0213823,151.9472595,84923800
9/9/2022,154.6296844,155.0718605,152.0553118,152.7627755,68028800
9/12/2022,160.5841827,161.3997317,156.5261087,156.8110523,104956000
9/13/2022,151.1611938,157.7445243,150.6993767,157.1156692,122656600
9/14/2022,152.6055908,154.36443,150.9351959,152.0946414,87965400
9/15/2022,149.7167816,152.5368166,148.74403,151.9570789,90481100
9/16/2022,148.0758667,148.7145573,145.7864371,148.5769957,162278800
9/19/2022,151.7900543,151.8686631,146.5037458,146.7100807,81474200
9/20/2022,154.1679382,155.327399,150.4144626,150.7288828,107689800
9/21/2022,151.0432892,155.9758806,150.9253835,154.6002497,101696800
9/22/2022,150.0803223,151.7801933,148.2821865,149.7265904,86652500
9/23/2022,147.8105774,148.8324764,145.9731442,148.5573532,96029900
9/26/2022,148.1446533,151.0924145,147.0343252,147.0539811,93339400
9/27/2022,149.1174316,152.0258964,147.3389512,150.0803779,84442700
9/28/2022,147.2308502,148.0169229,142.3179146,145.0691616,146691400
9/29/2022,139.9990082,144.165183,138.2303484,143.5559837,128138200
9/30/2022,135.7935333,140.6082191,135.5970189,138.8199034,124925300
10/3/2022,139.9695282,140.5787424,135.292419,135.8033685,114311700
10/4/2022,143.5559998,143.6739054,141.7480279,142.5046242,87830100
10/5/2022,143.8507538,144.8137,140.5197839,141.5613389,79471000
10/6/2022,142.8976288,144.9708881,142.6912939,143.2710167,68402200
10/7/2022,137.6506348,140.6082318,137.0217796,140.0579704,85925600
10/10/2022,137.9748688,139.4192729,136.1570918,137.9748688,74899000
10/11/2022,136.5599518,138.8886934,135.813191,137.4639301,77033700
10/12/2022,135.9311218,137.9159523,135.7542633,136.7073742,70433700
10/13/2022,140.5001221,141.0896653,132.0302118,132.639426,113224000
10/14/2022,135.9703979,142.0034817,135.783704,141.7971318,88598000
10/17/2022,139.9302216,140.4116796,137.8274859,138.6135585,85250900
10/18/2022,141.2468872,144.145516,138.1615645,142.9565941,99136600
10/19/2022,141.3549805,142.4259968,139.0360743,139.2227683,61758300
10/20/2022,140.893158,143.3496256,140.1660381,140.5296055,64522000
10/21/2022,144.7056122,145.2755145,140.1660494,140.3822198,86548600
10/24/2022,146.8476257,147.6140424,143.4577035,144.6269845,75981900
10/25/2022,149.6872864,149.8346834,146.7591816,147.4764658,74732300
10/26/2022,146.7494049,149.3434345,145.4622031,148.3313709,88194300
10/27/2022,142.2785797,146.4545738,141.6202483,145.4916429,109180200
10/28/2022,153.0281219,154.7574699,145.2460338,145.6194067,164762400
10/31/2022,150.6699066,151.554244,149.2746347,150.4930481,97943200
11/1/2022,148.0267029,152.7431228,146.5331817,152.3795704,80379300
11/2/2022,142.5045776,149.5202475,142.4751012,146.3563165,93604600
11/3/2022,136.4617004,140.31344,136.3339593,139.5863202,97918500
11/4/2022,136.1959534,140.4182377,132.2590854,139.84739,140814800
11/7/2022,136.727417,136.9537827,133.5287119,134.9459867,83374600
11/8/2022,137.2982788,139.1978105,135.3200079,138.1939199,89908500
11/9/2022,132.7413483,136.3632748,132.4657687,136.314061,74917800
11/10/2022,144.5519562,144.5519562,137.2982812,139.0108243,118854000
11/11/2022,147.3373108,147.6424157,142.0914314,143.5185583,93979700
11/14/2022,145.9396973,147.9081313,145.1031068,146.6188094,73374100
11/15/2022,147.6719055,151.1658787,146.2152686,149.8175063,89868300
11/16/2022,146.4416504,147.5046066,144.9653248,146.7762956,64218300
11/17/2022,148.3412018,149.0892014,143.8433224,144.118902,80389400
11/18/2022,148.9021606,150.28991,147.6030022,149.906066,74829600
11/21/2022,145.6739655,147.9967184,145.3885491,147.7900412,58724100
11/22/2022,147.8097229,148.0459404,144.6110172,145.7920898,51804100
11/23/2022,148.6856689,149.4336685,146.9829627,147.0912272,58301400
11/25/2022,145.7723694,146.5302206,144.7979892,145.9692098,35195900
11/28/2022,141.9437561,144.3255591,141.1170175,142.8492338,69246000
11/29/2022,138.9419403,142.5244903,138.13489,142.0126932,83763800
11/30/2022,145.6936493,146.3727615,138.3317099,139.1682854,111380900
12/1/2022,145.9692383,146.7763035,144.2960722,145.8708256,71250400
12/2/2022,145.4771118,145.6641154,143.3511995,143.6563194,65447400
12/5/2022,144.3157501,148.5380346,143.4693229,145.437757,68826400
12/6/2022,140.6544495,144.9751613,139.6800693,144.7487956,64727200
12/7/2022,138.7155304,141.1071702,137.7903641,139.9458015,69721100
12/8/2022,140.3985596,141.2548386,138.8730351,140.1131432,62128300
12/9/2022,139.9162903,143.2724738,138.6761673,140.0934421,76097000
12/12/2022,142.2095184,142.2193552,138.8336463,140.4477616,70462700
12/13/2022,143.174057,147.6030338,141.9634742,147.1404506,93886200
12/14/2022,140.9497375,144.3452835,138.9320895,143.0559615,82291200
12/15/2022,134.3456116,139.5619643,133.8830284,138.8828522,98931900
12/16/2022,132.3870239,135.4774647,131.6193359,134.5326248,160156900
12/19/2022,130.2808075,133.0661436,129.2473916,132.9775676,79592600
12/20/2022,130.2118988,131.1469019,127.8399325,129.3162578,77432800
12/21/2022,133.3122253,134.6507614,130.6548417,130.8812075,85928000
12/22/2022,130.1430054,132.4362327,128.2434738,132.2295556,77852100
12/23/2022,129.7788849,130.3300441,127.5939214,128.8537183,63814900
12/27/2022,127.9777603,129.3359848,126.6884382,129.3064595,69007800
12/28/2022,124.0507202,128.9619613,123.8834051,127.6234255,85438400
12/29/2022,127.5643692,128.4206332,125.7140439,125.9699349,75703700
12/30/2022,127.8793182,127.8990068,125.418783,126.3833191,77034200
1/3/2023,123.0960159,128.8339951,122.2102192,128.2237854,112117500
1/4/2023,124.3656693,126.6293715,123.1058726,124.8873031,89113600
1/5/2023,123.0468216,125.7534187,122.7909305,125.1235203,80962700
1/6/2023,127.5742035,128.2336271,122.9188613,124.021187,87754700
1/9/2023,128.0958099,131.3043663,127.839919,128.4107665,70790800
1/10/2023,128.666687,129.1883208,126.09788,128.2041038,63896200
1/11/2023,131.3831482,131.4028217,128.4009715,129.1784964,69458900
1/12/2023,131.3044128,132.1409884,129.3655039,131.7669961,71379600
1/13/2023,132.6330872,132.7905655,129.5820232,129.9461788,57809700
1/17/2023,133.7944641,135.1231481,132.0130337,132.7019826,63646600
1/18/2023,133.076004,136.4223362,132.8988371,134.6605942,69672800
1/19/2023,133.1350403,134.0995688,131.6587148,131.9638196,58280400
1/20/2023,135.6940002,135.8416418,132.101614,133.1448817,80223600
1/23/2023,138.8828735,141.0579999,135.7235301,135.940059,81760300
1/24/2023,140.2804565,140.9005181,138.0856567,138.0954935,66435100
1/25/2023,139.6210327,140.1820286,136.6191677,138.666341,65799300
1/26/2023,141.6878967,141.9733131,139.6603969,140.9103568,54105100
1/27/2023,143.6267853,144.9062704,140.8217757,140.9005149,70555800
1/30/2023,140.743042,143.2527985,140.5954154,142.6721141,64015300
1/31/2023,142.0126495,142.0618634,140.034379,140.4477483,65874500
2/1/2023,143.1346741,144.296058,139.0895565,141.6977256,77663600
2/2/2023,148.4396362,148.79394,145.8314518,146.5499261,118339000
2/3/2023,152.0615082,154.8960576,145.4967834,145.6936238,154357300
2/6/2023,149.3352509,150.6836384,148.4002476,150.1620046,69858300
2/7/2023,152.2091675,152.7800152,148.2624623,148.2624623,83322600
2/8/2023,149.5222473,152.1402682,148.7840846,151.4513193,64120100
2/9/2023,148.4888153,151.8942128,148.0459207,151.3528904,56007100
2/10/2023,148.8535309,149.1788202,147.0890992,147.3256773,57450700
2/13/2023,151.6529846,152.0571183,148.764818,148.7943884,62199000
2/14/2023,151.0122528,151.5741202,148.7056724,149.9476737,61707600
2/15/2023,153.1118469,153.2794175,150.6968366,150.9235479,65573800
2/16/2023,151.5149994,154.0975805,151.1601397,151.3178434,68167900
2/17/2023,150.3715363,150.8151071,148.6958159,150.1743953,59144100
2/21/2023,146.3596649,149.1394018,146.2906724,148.0551041,58867200
2/22/2023,146.7835388,147.8086808,145.0585292,146.7441016,51011300
2/23/2023,147.26651,148.1930889,145.137367,147.946659,48394200
2/24/2023,144.614975,145.0881163,143.6391068,145.0092569,55469600
2/27/2023,145.807663,147.0398126,145.3443735,145.6006702,44998500
2/28/2023,145.3049927,146.9511433,144.7332733,144.9501329,50547000
3/1/2023,143.2349243,145.1275043,142.9392054,144.7332224,55479000
3/2/2023,143.8263702,144.614949,141.8450639,142.3182202,52238100
3/3/2023,148.8732452,148.9521046,145.2260854,145.9259379,70732300
3/6/2023,151.6332397,154.0679682,151.2685283,151.5938025,87558000
3/7/2023,149.4351196,151.8304114,148.9718301,151.5051221,56182000
3/8/2023,150.6869812,151.2784191,149.6618392,150.6278404,47204800
3/9/2023,148.4395447,152.333135,148.0846849,151.3671338,53833600
3/10/2023,146.3793945,148.7845533,145.5021045,148.0649821,68572400
3/13/2023,148.3212433,150.9531131,145.5907955,145.6992253,84457100
3/14/2023,150.4109802,151.2094109,147.9565476,149.1196897,73695900
3/15/2023,150.8052673,151.061549,147.7791005,149.0309688,77167900
3/16/2023,153.6244354,154.2257251,149.4745485,149.987127,76161100
3/17/2023,152.7865601,154.5017178,152.0768406,153.8511392,98944600
3/20/2023,155.152298,155.5663135,151.9487085,152.855584,73641400
3/21/2023,157.0054321,157.1237137,154.3045547,155.0734299,73938300
3/22/2023,155.5761871,159.8246379,155.5564685,157.0251967,75701800
3/23/2023,156.6604156,159.2430113,155.4282661,156.5618527,67622100
3/24/2023,157.9616089,158.0503201,155.5958872,156.5914589,59196500
3/27/2023,156.0197144,158.4741618,155.6155657,157.6560127,52390300
3/28/2023,155.3987274,156.2267435,153.7525771,155.714165,45992200
3/29/2023,158.4741669,158.7501672,157.0744466,157.0941502,51305700
3/30/2023,160.0415039,160.1499337,158.9670727,159.2233545,49501700
3/31/2023,162.5451813,162.6437593,159.5978888,160.1203191,68749800
4/3/2023,163.7970428,163.9153244,161.8748924,161.9241814,56976200
4/4/2023,163.2647858,164.4574984,162.7522072,164.2209352,46278300
4/5/2023,161.421463,162.6930499,159.4894607,162.3874792,51511700
4/6/2023,162.308609,162.6043279,159.686591,160.1104433,45390100
4/10/2023,159.716156,159.716156,157.7940057,159.1148664,47716900
4/11/2023,158.5037537,160.0414742,158.2178865,160.0316224,47644200
4/12/2023,157.8137512,159.7457537,157.4983137,158.9177526,50133100
4/13/2023,163.1957703,163.4323484,159.1148908,159.3218986,68445600
4/14/2023,162.8507538,163.9449032,161.480604,162.2395974,49386500
4/17/2023,162.8704834,163.0282022,161.6876226,162.7324832,41516200
4/18/2023,164.0927734,165.0193524,163.284476,163.7280619,49923000
4/19/2023,165.2362061,165.7586363,163.1760404,163.4323371,47720200
4/20/2023,164.2702026,165.472782,163.1957716,163.7182019,52456400
4/21/2023,162.6634827,164.0730547,162.1410524,162.6930531,58337300
4/24/2023,162.9690552,163.2352037,161.5496163,162.6437658,41949600
4/25/2023,161.4313202,163.9350416,161.391883,162.8310404,48714100
4/26/2023,161.421463,162.9197613,160.4751805,160.7314622,45498800
4/27/2023,166.0050964,166.1529484,162.8310771,162.8310771,64902300
4/28/2023,167.2569275,167.4245131,165.4826439,166.0839336,55275900
5/1/2023,167.1681976,168.0159172,166.2317669,166.8626269,52472900
5/2/2023,166.133194,167.9173593,165.1474743,167.6610625,48425700
5/3/2023,165.0587616,168.4792102,164.7729095,167.07949,65136000
5/4/2023,163.4224701,164.6546198,161.9636091,162.5353283,81235400
5/5/2023,171.0914001,171.8109714,168.3215148,168.5383743,113453200
5/8/2023,171.0223694,171.3673773,169.6522196,170.0169311,55962800
5/9/2023,169.3170471,171.0617598,169.1494766,170.5787669,45326900
5/10/2023,171.0815582,171.5448478,169.4452594,170.5492761,53724500
5/11/2023,171.2688141,172.0968151,169.711375,171.3673921,49514700
5/12/2023,170.3409576,171.811702,168.7912298,171.377383,45533100
5/15/2023,169.8474274,170.9727017,169.2551714,170.9233445,37266700
5/16/2023,169.8474274,170.9035986,169.5809107,169.7684589,42110300
5/17/2023,170.4593964,170.6962867,168.2187133,169.4920591,57951600
5/18/2023,172.7889252,172.9764734,170.3508283,170.7654015,65496700
5/19/2023,172.8974762,174.1115842,172.6803167,174.1115842,55809500
5/22/2023,171.9498901,172.4533122,171.2095777,171.7327306,43570900
5/23/2023,169.3439941,171.1404928,169.067612,170.893722,50747300
5/24/2023,169.6203766,170.1928867,168.3174346,168.8800642,45143500
5/25/2023,170.7555542,171.6537886,169.4723428,170.183044,56058300
5/26/2023,173.1640167,173.4996365,170.8739913,171.0812854,54835000
5/30/2023,175.0098572,176.6780302,174.2892906,174.6742525,55964400
5/31/2023,174.960495,177.0333757,174.4768188,175.0394635,99625300
6/1/2023,177.7638092,177.7934205,174.6446227,175.404681,68901800
6/2/2023,178.6126709,179.4319516,176.9444982,178.6916393,61996900
6/5/2023,177.2603912,182.5610229,175.7402748,180.2709978,121946500
6/6/2023,176.8951721,177.7934063,175.1381503,177.6453499,64848400
6/7/2023,175.5231476,178.8693591,175.029606,176.1351344,61944600
6/8/2023,178.2376404,178.504142,175.1678107,175.6021147,50214900
6/9/2023,178.6226196,179.8762047,178.2968803,179.155638,48900000
6/12/2023,181.4160309,181.5147452,178.6324638,178.9285918,54274900
6/13/2023,180.9421997,181.7713459,180.0834422,180.4387928,54929100
6/14/2023,181.5739594,182.0082784,179.6688959,181.0014493,57462900
6/15/2023,183.6073303,184.1107524,181.4061391,181.5838219,65433200
6/16/2023,182.5314331,184.5747027,181.889835,184.3180514,101256200
6/20/2023,182.6202545,183.6961866,182.0280136,182.0280136,49799100
6/21/2023,181.5838165,183.015084,180.2315024,182.511662,49515700
6/22/2023,184.5845642,184.6339214,181.2975752,181.3666783,51245300
6/23/2023,184.268692,185.1373301,182.6202648,183.1532982,53117000
6/26/2023,182.8769226,185.6210129,182.8374308,184.4167701,48088700
6/27/2023,185.6308594,185.9565986,183.2717312,183.4888907,50730800
6/28/2023,186.8054657,187.4470637,185.1767847,185.5025089,51216800
6/29/2023,187.141098,187.6149088,186.4995,186.637691,46347300
6/30/2023,191.4645233,191.9679303,188.7895213,189.1547523,85213200
7/3/2023,189.9740295,191.3756858,189.2830593,191.2769715,31458200
7/5/2023,188.8586426,190.4873239,188.1578068,189.095548,46920300
7/6/2023,189.332428,189.5397221,186.7561402,187.3878729,45094300
7/7/2023,188.2170258,190.1813268,187.7827218,188.9376074,46815000
7/10/2023,186.1737671,187.5359468,184.6240392,186.8153652,59922200
7/11/2023,185.6506042,186.8548469,184.1897254,186.7166559,46638100
7/12/2023,187.3188019,189.2238654,186.0355906,187.2299529,60750200
7/13/2023,188.0788269,188.72044,187.3286491,188.0393502,41342300
7/14/2023,188.2269135,188.7105746,187.1806076,187.7728485,41616200
7/17/2023,191.4842834,191.8100227,189.3324341,189.421268,50520200
7/18/2023,191.2276154,191.8198713,189.9345388,190.852534,48288200
7/19/2023,192.5799255,195.6694855,190.1615598,190.6057593,80507300
7/20/2023,190.6354065,193.9322612,190.0135392,192.5700814,59581200
7/21/2023,189.4607544,192.4516153,188.7599187,191.5928578,71951700
7/24/2023,190.2602844,192.3923877,189.7667428,190.9117629,45377800
7/25/2023,191.1190491,191.9284645,190.4280938,190.8328016,37283200
7/26/2023,191.9876862,193.1129604,190.8229352,191.1684053,47471900
7/27/2023,190.7242126,194.6527995,190.0628687,193.4880486,47460200
7/28/2023,193.3005219,194.0901915,191.6323487,192.1555016,48291400
7/31/2023,193.9124908,193.9519826,192.7378594,193.527529,38824100
8/1/2023,193.0833435,194.1888719,192.7576042,193.7052107,35175100
8/2/2023,190.092453,192.6588599,189.3718866,192.5206688,50389300
8/3/2023,188.7007141,189.8852111,188.2269183,189.0955565,61235200
8/4/2023,179.6392517,184.9596288,179.5701487,183.1236537,115956800
8/7/2023,176.5398407,180.7645557,175.0592159,179.7774725,97576100
8/8/2023,177.4775696,177.9414999,175.2862436,177.3689898,67823000
8/9/2023,175.8883514,178.5929497,174.7235855,178.5337271,60378500
8/10/2023,175.6712036,178.4152938,175.3059876,177.1616939,54686900
8/11/2023,175.7305145,176.5509018,174.5048881,175.2659728,52036700
8/14/2023,177.3811646,177.608496,175.2560608,175.9084191,43675600
8/15/2023,175.3944244,177.4009078,174.9990641,176.8078672,43622600
8/16/2023,174.5246277,176.4717934,174.4554313,175.0781383,46964900
8/17/2023,171.9844208,175.4537562,171.4704401,175.0880471,66062900
8/18/2023,172.46875,173.0716845,169.9680582,170.3041161,61172200
8/21/2023,173.8030701,174.0897192,171.7274055,173.0420006,46311900
8/22/2023,175.1769867,175.6217709,174.2083431,175.0089578,42038900
8/23/2023,179.0219421,179.446969,176.2642675,176.452069,52722800
8/24/2023,174.3368378,179.002163,173.9711136,178.5771362,54945800
8/25/2023,176.5410156,177.0747537,173.7833411,175.3252679,51449600
8/28/2023,178.1027222,178.4980826,176.4817202,178.0038745,43820700
8/29/2023,181.9871826,182.758146,177.4207047,177.6183849,53003900
8/30/2023,185.4762573,185.6739526,182.5999782,182.7976584,60813900
8/31/2023,185.6937408,186.9292611,185.3082591,185.6640896,60794500
9/1/2023,187.2653198,187.7199828,186.098981,187.2949711,45766500
9/5/2023,187.5025024,187.7792577,185.4367167,186.0989536,45280000
9/6/2023,180.7911987,186.662393,179.3678771,186.2175937,81755800
9/7/2023,175.5031738,176.1456534,171.5297366,173.1507385,112488800
9/8/2023,176.1159973,178.1521474,175.7305156,176.2840413,65551300
9/11/2023,177.2823029,178.2114164,175.2856982,177.9840849,58953100
9/12/2023,174.2577667,178.0434023,172.7949151,177.4108166,90370200
9/13/2023,172.1919708,175.2461729,171.9646243,174.4653157,84267900
9/14/2023,173.7042694,174.0600998,171.5692868,171.9844198,60895800
9/15/2023,172.9826965,174.455442,171.806494,174.4356694,109259500
9/18/2023,175.9084167,177.3020871,174.1292647,174.4356713,67257600
9/19/2023,176.9956818,177.5491924,175.0781521,175.4636338,51826900
9/20/2023,173.4571228,177.6183456,173.3681539,177.1834401,58436200
9/21/2023,171.9152069,174.2577633,171.8460256,172.5280352,63149100
9/22/2023,172.7652283,175.0287094,172.0338101,172.6466232,56725400
9/25/2023,174.0403137,174.9200035,172.1326627,172.1820866,46172700
9/26/2023,169.9680634,173.1705223,169.6715355,172.7949344,64588900
9/27/2023,168.4557495,171.0355161,167.0917455,170.6203832,66921800
9/28/2023,168.7127533,170.0372273,165.6783085,167.3783855,56294400
9/29/2023,169.2267151,171.0651695,168.3667829,170.0273297,51861100
10/2/2023,171.7372894,172.2809213,168.9499489,169.236598,52164500
10/3/2023,170.4029236,171.6186862,168.8412395,170.2645459,49594600
10/4/2023,171.6483459,172.1919778,168.9895042,169.1081093,53020300
10/5/2023,172.8838654,173.4176034,170.6796866,171.7768291,48527900
10/6/2023,175.4339905,175.9281986,171.1739041,171.7867324,57266700
10/9/2023,176.916626,176.9759285,173.7635758,174.7618708,42390800
10/10/2023,176.3235474,177.6381426,175.8886419,176.0369133,43698000
10/11/2023,177.7172241,177.7666479,175.5427116,176.1357523,47551100
10/12/2023,178.6166687,180.2277766,176.9660006,177.984083,56743100
